legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
NP SIGN SYSTEM INC,,HOUSTON,Harris,77086,7590 FALLBROOK DR,2814444999,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18243, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 08/04/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"NP SIGN SYSTEM INC (HOUSTON, Harris Co.) — TDLR ESC #18243 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
PATTISON SIGN GROUP INC DBA PATTISON ID,,FORT WORTH,Tarrant,76155-2644,14201 SOVEREIGN,9727396545,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18164, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/06/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,FORT WORTH Tarrant County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"PATTISON SIGN GROUP INC DBA PATTISON ID (FORT WORTH, Tarrant Co.) — TDLR ESC #18164 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
PERFECT SIGNS,,ARLINGTON,Tarrant,76010,1901 E ARKANSAS LN SUITE 114,8172778208,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18205, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/21/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,ARLINGTON Tarrant County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"PERFECT SIGNS (ARLINGTON, Tarrant Co.) — TDLR ESC #18205 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
PRINCE SIGNS LLC,,HOUSTON,Harris,77041-4714,6432 CUNNINGHAM RD,2813454488,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18120, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 10/06/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"PRINCE SIGNS LLC (HOUSTON, Harris Co.) — TDLR ESC #18120 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
REGAN ELECTRIC SIGN CO,,HOUSTON,Harris,77086,13114 KALTENBRUN,7137031250,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18130, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 03/23/2025); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"REGAN ELECTRIC SIGN CO (HOUSTON, Harris Co.) — TDLR ESC #18130 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
RELIABLE SIGN & ENGRAVING,,HOUSTON,Harris,77063,8732 MEADOWCROFT,7137810504,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18132, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/22/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"RELIABLE SIGN & ENGRAVING (HOUSTON, Harris Co.) — TDLR ESC #18132 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SONG SIGNS INC,,HOUSTON,Harris,77055-5126,1408 ANTOINE DR,7136817039,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18133, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/13/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,HOUSTON Harris County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"SONG SIGNS INC (HOUSTON, Harris Co.) — TDLR ESC #18133 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"SOUTHWEST TEXAS SIGN SERVICE, INC",,SAN ANTONIO,Bexar,78222-5204,7280 S WW WHITE RD,2106329316,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18110, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/11/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,SAN ANTONIO Bexar County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"SOUTHWEST TEXAS SIGN SERVICE, INC (SAN ANTONIO, Bexar Co.) — TDLR ESC #18110 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
STA ADVERTISING GROUP,,RICHARDSON,Dallas,75081-3315,405 N  BOWSER RD NO 7A,9722348568,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18226, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 06/10/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,RICHARDSON Dallas County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"STA ADVERTISING GROUP (RICHARDSON, Dallas Co.) — TDLR ESC #18226 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
TURNER SIGN SYSTEMS,,GRAND PRARIE,Dallas,75050,1302 AVENUE R,8172220033,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18197, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/10/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,GRAND PRARIE Dallas County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,50,C_watch,"TURNER SIGN SYSTEMS (GRAND PRARIE, Dallas Co.) — TDLR ESC #18197 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
A & A SIGNS,,EL PASO,El Paso,79915,7007 COMMERCE AVE,9152466937,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18235, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 09/22/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,EL PASO El Paso County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"A & A SIGNS (EL PASO, El Paso Co.) — TDLR ESC #18235 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
AD DISPLAY SIGN SYSTEMS INC,,KATY,Fort Bend,77494,27255 KATY FREEWAY,2813922828,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18193, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/05/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,KATY Fort Bend County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"AD DISPLAY SIGN SYSTEMS INC (KATY, Fort Bend Co.) — TDLR ESC #18193 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"EDDIE WEARDEN, INC",,EL PASO,El Paso,79936-4357,1853 COPO DE ORO,9154782815,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18189, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/13/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,EL PASO El Paso County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"EDDIE WEARDEN, INC (EL PASO, El Paso Co.) — TDLR ESC #18189 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
ELECTRIC NEON SIGNS,,EL PASO,El Paso,79903,2300 WYOMING,9155444774,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18225, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 07/22/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,EL PASO El Paso County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"ELECTRIC NEON SIGNS (EL PASO, El Paso Co.) — TDLR ESC #18225 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
LAMAR TEXAS LIMITED PARTNERSHIP,,HARLINGEN,Cameron,78552,3826 E EXPRESSWAY 83,9563994900,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18248, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 03/11/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,HARLINGEN Cameron County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"LAMAR TEXAS LIMITED PARTNERSHIP (HARLINGEN, Cameron Co.) — TDLR ESC #18248 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
LIBERTY SIGNS INC,,GEORGETOWN,Williamson,78626,7200 N IH 35 BLDG 1,5122553887,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18115, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 09/27/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,GEORGETOWN Williamson County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"LIBERTY SIGNS INC (GEORGETOWN, Williamson Co.) — TDLR ESC #18115 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
MCP NEON & SIGN,,PINEHURST,Montgomery,77362,31702 INDUSTRIAL PARK DR,2813569095,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18146, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 05/05/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,PINEHURST Montgomery County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"MCP NEON & SIGN (PINEHURST, Montgomery Co.) — TDLR ESC #18146 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SIGN REMEDY INC,,CONROE,Montgomery,77385,21281 BLAIR RD BLDG 10,2816391560,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18185, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 05/31/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,CONROE Montgomery County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"SIGN REMEDY INC (CONROE, Montgomery Co.) — TDLR ESC #18185 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
SOUTH TEXAS NEON SIGN CO INC,,LAREDO,Webb,78046,317 MASTERSON RD,9567234665,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18220, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 01/27/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",72,LAREDO Webb County — sub-market nudge 2. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"SOUTH TEXAS NEON SIGN CO INC (LAREDO, Webb Co.) — TDLR ESC #18220 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
U S SIGNS,,NEW BRAUNFELS,Comal,78130,258 TRADE CENTER DR,8306294411,,,,,,23,,,false,[],45,"License-tenure proxy only (TDLR ESC #18159, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/20/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",70,NEW BRAUNFELS Comal County — sub-market nudge 0. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,49,C_watch,"U S SIGNS (NEW BRAUNFELS, Comal Co.) — TDLR ESC #18159 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
ADVERTISING HIGHER DBA,,CONROE,Montgomery,77302,13795 OLD TEXACO RD,8323069449,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18262, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 02/15/2027); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",71,CONROE Montgomery County — sub-market nudge 1. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"ADVERTISING HIGHER DBA (CONROE, Montgomery Co.) — TDLR ESC #18262 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
"ARTOGRAFX, INC.",,DALLAS,Dallas,75247,1233 ROUND TABLE DR,2143491075,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18286, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 12/27/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,DALLAS Dallas County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"ARTOGRAFX, INC. (DALLAS, Dallas Co.) — TDLR ESC #18286 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
AUTOMATED DISPLAY SYSTEMS LP,,AUSTIN,Travis,78734-5171,834 SAN REMO BLVD,5128442794,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18376, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/09/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,AUSTIN Travis County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"AUTOMATED DISPLAY SYSTEMS LP (AUSTIN, Travis Co.) — TDLR ESC #18376 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
BAKER SIGN COMPANY,,FT WORTH,Tarrant,76119,5213 SUN VALLEY DR,8175727346,,,,,,23,,,false,[],40,"License-tenure proxy only (TDLR ESC #18365, est. issuance 2003, ~23 yrs). Owner identity + age unverified in this run. ",55,Active TX Electrical Sign Contractor license (current expiration 11/13/2026); located in TX metro/sub-market. SBA-band size + recurring-revenue mix not verified this run; scored as default-healthy operating business.,38,"Live team-page fetch + Wayback diff + customer portal check not completed in this run. Per skill protocol, cap confidence at low and tier at C_watch until verification completes.",73,FT WORTH Tarrant County — sub-market nudge 3. Low-PE-attention sign vertical = quiet rollup target = better entry multiples (3-5x EBITDA range); ETA/search-fund appetite growing.,48,C_watch,"BAKER SIGN COMPANY (FT WORTH, Tarrant Co.) — TDLR ESC #18365 (~23 yrs license tenure). Spine row not deep-enriched this run; conservative-default scoring lands at C_watch. Re-fetch live website + team page + Comptroller status before promoting to A/B.","If verified active with sole-principal aging owner: AI quote engine, online intake, customer portal for service tickets, formalize maintenance-contract revenue, LED-retrofit upsell program for existing channel-letter installed base. Vertical-level: low-PE-attention = better acquisition economics vs hotter trades.",low,0.32
